1657051961.906040349, 2147483, 0.007418394
1657051961.891119517, 2147483, 0.007070509
1657051961.811189317, 2147483, 0.007126948
1657051961.796153222, 2147483, 0.007233417
1657051961.781239475, 2147483, 0.007178367
1657051961.764255257, 2147483, 0.009084820
1657051961.749123933, 2147483, 0.007237657
1657051961.733965229, 2147483, 0.007193937
1657051961.718968683, 2147483, 0.007176848
1657051961.704150695, 2147483, 0.007081399
1657051961.689160818, 2147483, 0.007135739
1657051961.674067754, 2147483, 0.007132868
1657051961.658768172, 2147483, 0.007146968
1657051961.643677492, 2147483, 0.007307156
1657051961.628675752, 2147483, 0.007239466
1657051961.613722695, 2147483, 0.007175528
1657051961.598577786, 2147483, 0.007191737
1657051961.583476351, 2147483, 0.007131869
1657051961.568427651, 2147483, 0.007102599
1657051961.553371226, 2147483, 0.007208267
1657051961.533257548, 2147483, 0.009689942
1657051961.518292087, 2147483, 0.007009250
1657051961.503174677, 2147483, 0.007028850
1657051961.487466337, 2147483, 0.007023649
1657051961.472241024, 2147483, 0.007159468
1657051961.456041435, 2147483, 0.007337975
1657051961.440965620, 2147483, 0.007095179
1657051961.426049983, 2147483, 0.007112928
1657051961.410971738, 2147483, 0.007083309
1657051961.395611387, 2147483, 0.007094859
1657051961.380803329, 2147483, 0.007058749
1657051961.366115108, 2147483, 0.007034430
1657052031.247212451, 21474836, 0.088062168
1657052031.090313900, 21474836, 0.086839806
1657052030.875877130, 21474836, 0.090194708
1657052030.695992627, 21474836, 0.099061121
1657052030.513029472, 21474836, 0.098306848
1657052030.329798787, 21474836, 0.100214390
1657052030.161274062, 21474836, 0.075290365
1657052030.018881454, 21474836, 0.075827938
1657052029.870266809, 21474836, 0.079600330
1657052029.725843765, 21474836, 0.076310936
1657052029.581354702, 21474836, 0.076717195
1657052029.435979656, 21474836, 0.076647687
1657052029.287419367, 21474836, 0.080239004
1657052029.142923108, 21474836, 0.076102434
1657052028.985461890, 21474836, 0.088752014
1657052028.833164998, 21474836, 0.084222884
1657052028.670573728, 21474836, 0.087953830
1657052028.508353568, 21474836, 0.084494875
1657052028.361113974, 21474836, 0.075410824
1657052028.196525158, 21474836, 0.097038295
1657052028.041885659, 21474836, 0.075651321
1657052027.892051393, 21474836, 0.083392060
1657052027.740877870, 21474836, 0.080539501
1657052027.594805794, 21474836, 0.075803679
1657052027.450682071, 21474836, 0.075364934
1657052027.308824035, 21474836, 0.075154188
1657052027.163586808, 21474836, 0.078473920
1657052027.019789739, 21474836, 0.075402284
1657052026.877931199, 21474836, 0.075416323
1657052026.730387704, 21474836, 0.081061178
1657052026.578801918, 21474836, 0.077368890
1657052026.433964889, 21474836, 0.076238277
1657052213.386250773, 2147483, 0.007275026
1657052213.371322282, 2147483, 0.007085769
1657052213.266055498, 2147483, 0.007024050
1657052213.251202965, 2147483, 0.007066689
1657052213.235983667, 2147483, 0.007111909
1657052213.221164809, 2147483, 0.007017589
1657052213.206237712, 2147483, 0.007120368
1657052213.190475962, 2147483, 0.007522823
1657052213.175339452, 2147483, 0.007056290
1657052213.160125756, 2147483, 0.007479393
1657052213.145261798, 2147483, 0.007222337
1657052213.128361978, 2147483, 0.008189533
1657052213.113214875, 2147483, 0.007077339
1657052213.097896098, 2147483, 0.007118838
1657052213.083006380, 2147483, 0.006977950
1657052213.067243555, 2147483, 0.007150698
1657052213.052096081, 2147483, 0.007088689
1657052213.037063776, 2147483, 0.007048819
1657052213.021988511, 2147483, 0.006994540
1657052213.006657355, 2147483, 0.007411685
1657052212.991098457, 2147483, 0.007334606
1657052212.976201944, 2147483, 0.007034240
1657052212.961206208, 2147483, 0.006992220
1657052212.946298026, 2147483, 0.006931191
1657052212.931310635, 2147483, 0.006939961
1657052212.916067818, 2147483, 0.007159808
1657052212.901047386, 2147483, 0.006969931
1657052212.885745015, 2147483, 0.006970680
1657052212.870908387, 2147483, 0.006975890
1657052212.855576625, 2147483, 0.007141638
1657052212.840319298, 2147483, 0.007150228
1657052212.825047856, 2147483, 0.007094519
1657052282.468234474, 21474836, 0.075444673
1657052282.320152537, 21474836, 0.078511669
1657052282.110731045, 21474836, 0.075086109
1657052281.967764595, 21474836, 0.076316391
1657052281.824785565, 21474836, 0.075237867
1657052281.683257325, 21474836, 0.075147558
1657052281.525071202, 21474836, 0.084761696
1657052281.382143012, 21474836, 0.075630790
1657052281.226478853, 21474836, 0.087724338
1657052281.080833731, 21474836, 0.077465051
1657052280.939150833, 21474836, 0.075154388
1657052280.795580892, 21474836, 0.075807494
1657052280.652262277, 21474836, 0.077094710
1657052280.509222468, 21474836, 0.075870117
1657052280.364909402, 21474836, 0.076283841
1657052280.193942243, 21474836, 0.096707724
1657052280.043164233, 21474836, 0.080848637
1657052279.899984096, 21474836, 0.076050705
1657052279.757962098, 21474836, 0.075541152
1657052279.614756926, 21474836, 0.075607521
1657052279.470762971, 21474836, 0.077150954
1657052279.327282014, 21474836, 0.076361410
1657052279.178476357, 21474836, 0.081470507
1657052279.028633610, 21474836, 0.082499903
1657052278.885737594, 21474836, 0.075911732
1657052278.730609633, 21474836, 0.084309757
1657052278.586208718, 21474836, 0.076983452
1657052278.439691114, 21474836, 0.079339009
1657052278.296677615, 21474836, 0.075944291
1657052278.150196880, 21474836, 0.079317623
1657052278.004994657, 21474836, 0.078140456
1657052277.862630728, 21474836, 0.075712130
1659115420.962007808, 21474836, 0.078141486
1659115470.872907713, 21474836, 0.074752037
1659115491.142433698, 21474836, 0.074175536
