1657051961.899078573, 2147483, 0.006605216
1657051961.884412022, 2147483, 0.006443758
1657051961.804316020, 2147483, 0.006515797
1657051961.789358779, 2147483, 0.006468757
1657051961.774357803, 2147483, 0.006573356
1657051961.757374905, 2147483, 0.006537807
1657051961.742068604, 2147483, 0.006708914
1657051961.727251635, 2147483, 0.006461618
1657051961.712250039, 2147483, 0.006487417
1657051961.697394491, 2147483, 0.006475148
1657051961.682334596, 2147483, 0.006563446
1657051961.667088693, 2147483, 0.006657475
1657051961.651969819, 2147483, 0.006552407
1657051961.636852395, 2147483, 0.006519687
1657051961.621780335, 2147483, 0.006610156
1657051961.606729305, 2147483, 0.006604115
1657051961.591583611, 2147483, 0.006669175
1657051961.576557425, 2147483, 0.006632176
1657051961.561634808, 2147483, 0.006533497
1657051961.544063105, 2147483, 0.009054861
1657051961.526270408, 2147483, 0.006765123
1657051961.511318626, 2147483, 0.006620796
1657051961.495419638, 2147483, 0.007498073
1657051961.480443127, 2147483, 0.006762183
1657051961.464456355, 2147483, 0.007464973
1657051961.449072734, 2147483, 0.006676775
1657051961.434200507, 2147483, 0.006582196
1657051961.419002958, 2147483, 0.006675555
1657051961.404088826, 2147483, 0.006524057
1657051961.388729925, 2147483, 0.006568007
1657051961.373967456, 2147483, 0.006544827
1657051961.359142428, 2147483, 0.006674514
1657052031.178703694, 21474836, 0.068173463
1657052031.024439730, 21474836, 0.065484315
1657052030.796518787, 21474836, 0.079004023
1657052030.613113344, 21474836, 0.082464614
1657052030.431191040, 21474836, 0.081578951
1657052030.237698727, 21474836, 0.091622697
1657052030.095617869, 21474836, 0.065286108
1657052029.951611014, 21474836, 0.066946454
1657052029.803251106, 21474836, 0.066657118
1657052029.659083804, 21474836, 0.066400296
1657052029.513698747, 21474836, 0.067315020
1657052029.368760441, 21474836, 0.066893610
1657052029.219975980, 21474836, 0.067065083
1657052029.075156410, 21474836, 0.067484612
1657052028.918471731, 21474836, 0.066670824
1657052028.759676862, 21474836, 0.073169626
1657052028.593965622, 21474836, 0.076284231
1657052028.437635782, 21474836, 0.070375671
1657052028.294732747, 21474836, 0.066042072
1657052028.118637044, 21474836, 0.077325182
1657052027.976440733, 21474836, 0.065069822
1657052027.822413902, 21474836, 0.069310545
1657052027.671555185, 21474836, 0.068922051
1657052027.527148186, 21474836, 0.067318519
1657052027.385016024, 21474836, 0.065346476
1657052027.243140687, 21474836, 0.065366603
1657052027.096215545, 21474836, 0.066955434
1657052026.954214295, 21474836, 0.065275289
1657052026.812354139, 21474836, 0.065241769
1657052026.657015506, 21474836, 0.073011628
1657052026.511215163, 21474836, 0.067337539
1657052026.368164083, 21474836, 0.065447656
1657052213.379364057, 2147483, 0.006591566
1657052213.364452760, 2147483, 0.006560646
1657052213.259180416, 2147483, 0.006569446
1657052213.244283904, 2147483, 0.006592875
1657052213.229211829, 2147483, 0.006482867
1657052213.214404131, 2147483, 0.006552126
1657052213.199091039, 2147483, 0.006937282
1657052213.183368204, 2147483, 0.006900791
1657052213.168593054, 2147483, 0.006516957
1657052213.153396470, 2147483, 0.006517627
1657052213.137532447, 2147483, 0.007518353
1657052213.121438212, 2147483, 0.006622995
1657052213.106052557, 2147483, 0.006934281
1657052213.090889973, 2147483, 0.006724195
1657052213.075400339, 2147483, 0.007301645
1657052213.060222435, 2147483, 0.006688155
1657052213.045219359, 2147483, 0.006568986
1657052213.030243133, 2147483, 0.006533957
1657052213.015109985, 2147483, 0.006553496
1657052212.999433419, 2147483, 0.006850622
1657052212.984180366, 2147483, 0.006711554
1657052212.969178354, 2147483, 0.006702841
1657052212.954262027, 2147483, 0.006591586
1657052212.939168118, 2147483, 0.006840533
1657052212.924090704, 2147483, 0.006865126
1657052212.908940680, 2147483, 0.006886502
1657052212.893521284, 2147483, 0.007193617
1657052212.878814659, 2147483, 0.006678694
1657052212.863812528, 2147483, 0.006791133
1657052212.848481227, 2147483, 0.006729734
1657052212.833111752, 2147483, 0.006891152
1657052212.818136874, 2147483, 0.006727644
1657052282.399632153, 21474836, 0.068270430
1657052282.244414717, 21474836, 0.075282416
1657052282.045224090, 21474836, 0.065132250
1657052281.901506231, 21474836, 0.065911589
1657052281.759326159, 21474836, 0.065163401
1657052281.610756699, 21474836, 0.072177211
1657052281.458892417, 21474836, 0.065768591
1657052281.315246816, 21474836, 0.066526331
1657052281.159213753, 21474836, 0.066906845
1657052281.015248957, 21474836, 0.065262579
1657052280.872359816, 21474836, 0.066447822
1657052280.730433881, 21474836, 0.064836395
1657052280.586045442, 21474836, 0.065862450
1657052280.442259969, 21474836, 0.066622139
1657052280.291680167, 21474836, 0.072918955
1657052280.124815693, 21474836, 0.068790923
1657052279.976879184, 21474836, 0.065978629
1657052279.834445777, 21474836, 0.065227539
1657052279.691159531, 21474836, 0.066506676
1657052279.548796213, 21474836, 0.065638068
1657052279.404840682, 21474836, 0.065540765
1657052279.260762773, 21474836, 0.066120006
1657052279.111919557, 21474836, 0.066198255
1657052278.962458740, 21474836, 0.065785226
1657052278.815742143, 21474836, 0.069667066
1657052278.664199456, 21474836, 0.066055482
1657052278.519970308, 21474836, 0.065900021
1657052278.373488534, 21474836, 0.065868590
1657052278.230503124, 21474836, 0.065857500
1657052278.084191152, 21474836, 0.065666863
1657052277.939133592, 21474836, 0.065547305
1657052277.797320246, 21474836, 0.065019327
1659115420.896649978, 21474836, 0.065145848
1659115470.807788067, 21474836, 0.064794918
1659115491.077671674, 21474836, 0.064431945
